uid,model,split_manual,cell_line_manual,obj_f1_manual,obj_precision_manual,obj_recall_manual,pred_count_manual,gt_count_manual,pix_dice_manual,split_pred,cell_line_pred,obj_f1_pred,obj_precision_pred,obj_recall_pred,pred_count_pred,gt_count_pred,pix_dice_pred,split,subset,delta_obj_f1,delta_pred_ct,delta_gt_ct
ncih2170_antibiotics_blank_ctrl_9,ecCount (threshold mask),train,NCI-H2170,0.9383886255924172,0.9788135593206514,0.9011703511041598,720,769,0.2512644285840162,train,NCI-H2170,0.9364005412719892,0.9732770745415285,0.90221642763898,723,767,0.2504085039093385,train,train (SEEN by ROI model),-0.001988084320427963,3,-2
ncih2170_antibiotics_blank_ctrl_96,ecCount (threshold mask),train,NCI-H2170,0.9215686274509804,0.9591836734596,0.8867924528218227,98,106,0.1751675896240163,train,NCI-H2170,0.8975609756097561,0.9199999999908,0.8761904761821315,100,105,0.1723192379852792,train,train (SEEN by ROI model),-0.02400765184122433,2,-1
ncih2170_antibiotics_blank_ctrl_97,ecCount (threshold mask),train,NCI-H2170,0.8413284132841329,0.911999999992704,0.7808219178028711,125,146,0.1919854648228525,train,NCI-H2170,0.8142857142857143,0.8507462686503676,0.7808219178028711,134,146,0.1811435638854533,train,train (SEEN by ROI model),-0.0270426989984186,9,0
ncih2170_antibiotics_blank_ctrl_98,ecCount (threshold mask),train,NCI-H2170,0.9523809523809524,0.945945945941685,0.9589041095846624,224,219,0.2506065176054029,train,NCI-H2170,0.9361702127659576,0.9124423963091592,0.9611650485390236,218,206,0.2421178661700146,train,train (SEEN by ROI model),-0.016210739614994862,-6,-13
ncih2170_antibiotics_ps_10,ecCount (threshold mask),train,NCI-H2170,0.8680555555555556,0.9765624999923708,0.7812499999951172,128,160,0.3403160602719588,train,NCI-H2170,0.8731343283582089,0.959016393434762,0.8013698630082099,122,146,0.341568478398581,train,train (SEEN by ROI model),0.005078772802653342,-6,-14
ncih2170_antibiotics_ps_102_b,ecCount (threshold mask),test,NCI-H2170,0.948024948024948,0.995633187768578,0.9047619047583144,235,252,0.2461972522080471,test,NCI-H2170,0.7992831541218638,0.7240259740236233,0.8919999999964321,313,250,0.1906298994743152,test,val+test (held out),-0.14874179390308417,78,-2
ncih2170_antibiotics_ps_104,ecCount (threshold mask),val,NCI-H2170,0.9411764705882352,0.972972972966399,0.911392405057523,152,158,0.2440276406712734,val,NCI-H2170,0.9403973509933776,0.9726027397193658,0.9102564102505754,149,156,0.2448275862068965,val,val+test (held out),-0.0007791195948575469,-3,-2
ncih2170_antibiotics_ps_105,ecCount (threshold mask),test,NCI-H2170,0.9251101321585904,0.9677419354794112,0.8860759493633499,224,237,0.2098877767667576,test,NCI-H2170,0.926829268292683,0.967592592588113,0.8893617021238751,223,235,0.2105913613050732,test,val+test (held out),0.0017191361340925804,-1,-2
ncih2170_antibiotics_ps_106,ecCount (threshold mask),train,NCI-H2170,0.9491525423728814,0.9824561403422593,0.918032786877721,115,122,0.2504040780803183,train,NCI-H2170,0.9243697478991596,0.9322033898226084,0.9166666666590276,119,120,0.2390698801017318,train,train (SEEN by ROI model),-0.02478279447372178,4,-2
ncih2170_antibiotics_ps_107_a,ecCount (threshold mask),test,NCI-H2170,0.9023861171366594,0.9674418604606166,0.8455284552811158,216,246,0.2779937791601866,test,NCI-H2170,0.5537340619307832,0.4233983286896284,0.7999999999957895,361,190,0.1421793193717277,test,val+test (held out),-0.34865205520587617,145,-56
ncih2170_antibiotics_ps_107_b,ecCount (threshold mask),train,NCI-H2170,0.9371980676328504,0.9282296650673292,0.946341463410018,222,205,0.2264711843794338,train,NCI-H2170,0.6642599277978339,0.5183098591534696,0.9246231155732432,361,199,0.1324422348098944,train,train (SEEN by ROI model),-0.27293813983501647,139,-6
ncih2170_antibiotics_ps_111,ecCount (threshold mask),train,NCI-H2170,0.935933147632312,0.9710982658903404,0.9032258064467568,185,186,0.2470915942978863,train,NCI-H2170,0.9157303370786516,0.9421965317864612,0.890710382508794,180,183,0.2404435856506763,train,train (SEEN by ROI model),-0.020202810553660355,-5,-3
ncih2170_antibiotics_ps_112,ecCount (threshold mask),test,NCI-H2170,0.8280254777070064,0.8333333333226496,0.8227848101161672,79,79,0.1941095078078671,test,NCI-H2170,0.8211920529801324,0.8378378378265157,0.805194805184348,76,77,0.1887515977844056,test,val+test (held out),-0.006833424726873982,-3,-2
ncih2170_antibiotics_ps_113_a,ecCount (threshold mask),val,NCI-H2170,0.7982832618025751,0.830357142849729,0.768595041315962,116,121,0.2151119122727955,val,NCI-H2170,0.3333333333333333,0.251461988302623,0.4942528735575373,171,87,0.0711707065497679,val,val+test (held out),-0.4649499284692418,55,-34
ncih2170_antibiotics_ps_113_b,ecCount (threshold mask),train,NCI-H2170,0.9192982456140352,0.91608391607751,0.9225352112611088,145,142,0.2531645569620253,train,NCI-H2170,0.7857142857142857,0.7076023391771485,0.8832116788256701,171,137,0.2008311587899874,train,train (SEEN by ROI model),-0.13358395989974947,26,-5
ncih2170_antibiotics_ps_12,ecCount (threshold mask),val,NCI-H2170,0.8939393939393939,0.8740740740675995,0.9147286821634518,140,129,0.332038591655181,val,NCI-H2170,0.8634686346863468,0.8239436619660286,0.9069767441790156,147,129,0.3192792792792793,val,val+test (held out),-0.030470759253047097,7,0
ncih2170_antibiotics_ps_13,ecCount (threshold mask),train,NCI-H2170,0.905055487053021,0.8886198547193981,0.9221105527615022,421,398,0.3336064902073261,train,NCI-H2170,0.8968058968058968,0.8732057416247053,0.921717171714844,426,396,0.3294935532112687,train,train (SEEN by ROI model),-0.008249590247124128,5,-2
ncih2170_antibiotics_ps_14,ecCount (threshold mask),train,NCI-H2170,0.9552238805970148,0.9275362318706154,0.9846153846002368,69,65,0.3442277279915656,train,NCI-H2170,0.9552238805970148,0.9275362318706154,0.9846153846002368,69,65,0.3442277279915656,train,train (SEEN by ROI model),0.0,0,0
ncih2170_antibiotics_ps_16,ecCount (threshold mask),train,NCI-H2170,0.8853211009174312,0.964999999995175,0.8177966101660263,205,236,0.3431103608356193,train,NCI-H2170,0.8873563218390804,0.9698492462262822,0.8177966101660263,204,236,0.3418013856812933,train,train (SEEN by ROI model),0.0020352209216492056,-1,0
ncih2170_antibiotics_ps_17,ecCount (threshold mask),train,NCI-H2170,0.90625,0.9304812834174842,0.8832487309599836,192,197,0.3254160607529487,train,NCI-H2170,0.8804071246819338,0.873737373732961,0.8871794871749376,204,195,0.3117465224111282,train,train (SEEN by ROI model),-0.025842875318066172,12,-2
ncih2170_antibiotics_ps_18,ecCount (threshold mask),train,NCI-H2170,0.9039145907473308,0.8523489932828702,0.9621212121139234,153,132,0.3280892833131639,train,NCI-H2170,0.9039145907473308,0.8523489932828702,0.9621212121139234,153,132,0.3279129149307889,train,train (SEEN by ROI model),0.0,0,0
ncih2170_antibiotics_ps_19,ecCount (threshold mask),train,NCI-H2170,0.9397590361445785,0.91121495326677,0.9701492537265168,221,201,0.3512954225643572,train,NCI-H2170,0.9397590361445785,0.91121495326677,0.9701492537265168,221,201,0.3514071139721053,train,train (SEEN by ROI model),0.0,0,0
ncih2170_antibiotics_ps_20,ecCount (threshold mask),train,NCI-H2170,0.8904109589041096,0.8441558441448811,0.9420289854935936,79,69,0.3132583278182219,train,NCI-H2170,0.8904109589041096,0.8441558441448811,0.9420289854935936,79,69,0.312982146793035,train,train (SEEN by ROI model),0.0,0,0
ncih2170_antibiotics_ps_21,ecCount (threshold mask),train,NCI-H2170,0.8933333333333333,0.8374999999895312,0.9571428571291836,82,70,0.3255500673551863,train,NCI-H2170,0.881578947368421,0.817073170721743,0.9571428571291836,84,70,0.3215077605321508,train,train (SEEN by ROI model),-0.011754385964912295,2,0
ncih2170_antibiotics_ps_22,ecCount (threshold mask),train,NCI-H2170,0.9247311827956988,0.9450549450445598,0.9052631578852076,91,95,0.3221476510067114,train,NCI-H2170,0.9247311827956988,0.9450549450445598,0.9052631578852076,91,95,0.3221476510067114,train,train (SEEN by ROI model),0.0,0,0
ncih2170_antibiotics_ps_23,ecCount (threshold mask),train,NCI-H2170,0.8918918918918919,0.925233644851166,0.8608695652099054,108,115,0.2745546657950645,train,NCI-H2170,0.8733624454148472,0.8771929824484457,0.8695652173837429,115,115,0.262673529870535,train,train (SEEN by ROI model),-0.018529446477044687,7,0
ncih2170_antibiotics_ps_24,ecCount (threshold mask),train,NCI-H2170,0.8754716981132076,0.8787878787812213,0.8721804511212619,141,133,0.2792920811264694,train,NCI-H2170,0.738562091503268,0.6531791907476695,0.8496240601439878,180,133,0.2260499734183944,train,train (SEEN by ROI model),-0.13690960660993956,39,0
ncih2170_antibiotics_ps_25,ecCount (threshold mask),test,NCI-H2170,0.9393939393939394,0.8999999999970968,0.982394366193724,310,284,0.2726297726297726,test,NCI-H2170,0.9284525790349416,0.8801261829625233,0.982394366193724,317,284,0.2684266103484689,test,val+test (held out),-0.010941360358997843,7,0
ncih2170_antibiotics_ps_28,ecCount (threshold mask),train,NCI-H2170,0.8767123287671232,0.979591836724698,0.7933884297455092,99,121,0.3403751901301335,train,NCI-H2170,0.8767123287671232,0.979591836724698,0.7933884297455092,99,121,0.3401452457355176,train,train (SEEN by ROI model),0.0,0,0
ncih2170_antibiotics_ps_29_a,ecCount (threshold mask),train,NCI-H2170,0.875,0.9277108433623168,0.827956989238409,91,93,0.3071101374228241,train,NCI-H2170,0.77,0.7129629629563614,0.8369565217300331,114,92,0.253516409912927,train,train (SEEN by ROI model),-0.10499999999999998,23,-1
ncih2170_antibiotics_ps_29_b,ecCount (threshold mask),val,NCI-H2170,0.8,0.8333333333159723,0.7692307692159763,52,52,0.2219945355191256,val,NCI-H2170,0.1111111111111111,0.0630630630624949,0.4666666666355555,114,15,0.0217391304347826,val,val+test (held out),-0.6888888888888889,62,-37
ncih2170_antibiotics_ps_3,ecCount (threshold mask),val,NCI-H2170,0.948051948051948,0.96688741721214,0.9299363057265608,151,157,0.3171767781287441,val,NCI-H2170,0.8753799392097265,0.8135593220293019,0.947368421046399,177,152,0.2872393001878027,val,val+test (held out),-0.07267200884222158,26,-5
ncih2170_antibiotics_ps_30,ecCount (threshold mask),train,NCI-H2170,0.8685714285714285,0.949999999988125,0.7999999999915789,80,95,0.3012808258459186,train,NCI-H2170,0.8571428571428571,0.9146341463303092,0.8064516128945542,82,93,0.2977820636451301,train,train (SEEN by ROI model),-0.011428571428571455,2,-2
ncih2170_antibiotics_ps_31,ecCount (threshold mask),train,NCI-H2170,0.9553719008264464,0.9633333333301224,0.9475409836034508,305,305,0.330046972590719,train,NCI-H2170,0.9566666666666668,0.9663299663267128,0.9471947194688212,303,303,0.3297137216189536,train,train (SEEN by ROI model),0.0012947658402203688,-2,-2
ncih2170_antibiotics_ps_32,ecCount (threshold mask),test,NCI-H2170,0.8035714285714286,0.999999999977778,0.6716417910347516,45,67,0.3204349216501439,test,NCI-H2170,0.7692307692307693,0.8999999999820001,0.6716417910347516,50,67,0.3037232483142773,test,val+test (held out),-0.03434065934065933,5,0
ncih2170_antibiotics_ps_33,ecCount (threshold mask),train,NCI-H2170,0.8627450980392157,0.9649122806932902,0.7801418439660983,117,141,0.2893367142666488,train,NCI-H2170,0.8685258964143426,0.9732142857055964,0.7841726618648621,115,139,0.292165771719675,train,train (SEEN by ROI model),0.005780798375126905,-2,-2
ncih2170_antibiotics_ps_34_b,ecCount (threshold mask),train,NCI-H2170,0.8292682926829268,0.7727272727184917,0.8947368420934902,88,76,0.2482014388489208,train,NCI-H2170,0.8121212121212121,0.7444444444361729,0.8933333333214222,90,75,0.2420032900749406,train,train (SEEN by ROI model),-0.017147080561714656,2,-1
ncih2170_antibiotics_ps_34_c,ecCount (threshold mask),val,NCI-H2170,0.9419795221843004,0.985714285707245,0.9019607843078304,140,153,0.3009926352865834,val,NCI-H2170,0.2156862745098039,0.1235955056165888,0.8461538460887574,90,13,0.0463718334048948,val,val+test (held out),-0.7262932476744964,-50,-140
ncih2170_antibiotics_ps_35,ecCount (threshold mask),train,NCI-H2170,0.8390804597701149,0.9358974358854372,0.7604166666587456,79,96,0.2871917263325378,train,NCI-H2170,0.8271604938271605,0.9305555555426313,0.7444444444361729,73,90,0.2767590618336887,train,train (SEEN by ROI model),-0.011919965942954414,-6,-6
ncih2170_antibiotics_ps_36,ecCount (threshold mask),test,NCI-H2170,0.8862745098039215,0.9999999999911504,0.7957746478817199,113,142,0.2889582033686837,test,NCI-H2170,0.890625,0.999999999991228,0.8028169014027972,115,142,0.2846567164179104,test,val+test (held out),0.004350490196078471,2,0
ncih2170_antibiotics_ps_37,ecCount (threshold mask),train,NCI-H2170,0.912751677852349,0.999999999985294,0.8395061728291419,69,81,0.2866305872920425,train,NCI-H2170,0.91156462585034,0.9999999999850746,0.8374999999895312,68,80,0.2853658536585365,train,train (SEEN by ROI model),-0.0011870520020089703,-1,-1
ncih2170_antibiotics_ps_38,ecCount (threshold mask),train,NCI-H2170,0.9203539823008848,0.9629629629599908,0.8813559322009001,327,354,0.2484701148461731,train,NCI-H2170,0.9162995594713657,0.9541284403640546,0.8813559322009001,330,354,0.2468307233407904,train,train (SEEN by ROI model),-0.0040544228295191775,3,0
ncih2170_antibiotics_ps_39,ecCount (threshold mask),train,NCI-H2170,0.92,0.9663865546137278,0.8778625954131462,119,131,0.2653116531165311,train,NCI-H2170,0.91869918699187,0.965811965803711,0.8759689922412717,117,129,0.2640309648880287,train,train (SEEN by ROI model),-0.0013008130081300084,-2,-2
ncih2170_antibiotics_ps_4,ecCount (threshold mask),test,NCI-H2170,0.9236111111111112,0.9499999999932144,0.8986486486425768,140,148,0.3484653985295833,test,NCI-H2170,0.9219858156028368,0.9489051094821248,0.896551724131748,137,145,0.3481147735356888,test,val+test (held out),-0.0016252955082743936,-3,-3
ncih2170_antibiotics_ps_40,ecCount (threshold mask),train,NCI-H2170,0.9230769230769232,0.9705882352798444,0.8799999999882666,69,75,0.2618165976911348,train,NCI-H2170,0.9154929577464788,0.9701492537168634,0.866666666655111,68,75,0.2576947569518149,train,train (SEEN by ROI model),-0.007583965330444475,-1,0
ncih2170_antibiotics_ps_41,ecCount (threshold mask),train,NCI-H2170,0.8864468864468864,0.983739837390376,0.806666666661289,124,150,0.2489626556016597,train,NCI-H2170,0.8897058823529411,0.983739837390376,0.8120805369073015,124,149,0.2485306465155331,train,train (SEEN by ROI model),0.003258995906054718,0,-1
ncih2170_antibiotics_ps_42,ecCount (threshold mask),train,NCI-H2170,0.9633507853403142,0.968421052621385,0.9583333333233508,96,96,0.2617062219371392,train,NCI-H2170,0.5116279069767442,0.351999999998592,0.936170212755998,250,94,0.1103725245810829,train,train (SEEN by ROI model),-0.45172287836356995,154,-2
ncih2170_antibiotics_ps_43,ecCount (threshold mask),train,NCI-H2170,0.9302325581395348,0.909090909077135,0.9523809523658352,67,63,0.239362912400455,train,NCI-H2170,0.9682539682539684,0.9682539682385992,0.9682539682385992,64,63,0.2514912908613696,train,train (SEEN by ROI model),0.03802141011443361,-3,0
ncih2170_antibiotics_ps_44,ecCount (threshold mask),train,NCI-H2170,0.9402139710509756,0.982894736840812,0.9010856453547634,764,829,0.2391741304732348,train,NCI-H2170,0.9419924337957124,0.9841897233188616,0.9032648125744822,763,827,0.240568030416274,train,train (SEEN by ROI model),0.0017784627447368084,-1,-2
ncih2170_antibiotics_ps_45,ecCount (threshold mask),train,NCI-H2170,0.8258064516129032,0.9846153846002368,0.7111111111032099,65,90,0.2693498452012384,train,NCI-H2170,0.8235294117647058,0.9843749999846192,0.7078651685313723,64,89,0.269859028865518,train,train (SEEN by ROI model),-0.002277039848197382,-1,-1
ncih2170_antibiotics_ps_46,ecCount (threshold mask),train,NCI-H2170,0.8958333333333334,0.994219653173444,0.8151658767733879,174,211,0.2951206097273513,train,NCI-H2170,0.8871391076115486,0.9768786127111164,0.8124999999960938,174,208,0.2913398180106683,train,train (SEEN by ROI model),-0.008694225721784798,0,-3
ncih2170_antibiotics_ps_47,ecCount (threshold mask),train,NCI-H2170,0.9193154034229828,0.9947089947037318,0.8545454545415703,191,220,0.2605358329027972,train,NCI-H2170,0.916256157635468,0.9946524064117932,0.8493150684892726,189,219,0.2608052101835406,train,train (SEEN by ROI model),-0.0030592457875148193,-2,-1
ncih2170_antibiotics_ps_48,ecCount (threshold mask),train,NCI-H2170,0.9594594594594594,0.9861111110974152,0.9342105263034972,73,76,0.2598627787307032,train,NCI-H2170,0.8658536585365854,0.8068181818090134,0.9342105263034972,89,76,0.2265051395007342,train,train (SEEN by ROI model),-0.09360580092287407,16,0
ncih2170_antibiotics_ps_49,ecCount (threshold mask),train,NCI-H2170,0.865979381443299,0.9882352941060208,0.7706422018277922,85,109,0.3085657037902822,train,NCI-H2170,0.8522727272727273,0.9868421052501732,0.7499999999925,76,100,0.3143068939955523,train,train (SEEN by ROI model),-0.013706654170571708,-9,-9
ncih2170_antibiotics_ps_5,ecCount (threshold mask),train,NCI-H2170,0.9217758985200846,0.9159663865507732,0.9276595744641376,239,235,0.2727891156462585,train,NCI-H2170,0.921443736730361,0.9156118143421282,0.9273504273464644,238,234,0.2735778187529877,train,train (SEEN by ROI model),-0.0003321617897236173,-1,-1
ncih2170_antibiotics_ps_50,ecCount (threshold mask),train,NCI-H2170,0.9097472924187726,0.9692307692233136,0.8571428571370263,132,147,0.2785933765790372,train,NCI-H2170,0.8247422680412371,0.8275862068908443,0.8219178082135485,146,146,0.2483447081593154,train,train (SEEN by ROI model),-0.08500502437753554,14,-1
ncih2170_antibiotics_ps_54,ecCount (threshold mask),train,NCI-H2170,0.923694779116466,0.9274193548312304,0.91999999999264,131,125,0.2120877773691308,train,NCI-H2170,0.9008264462809916,0.9083333333257638,0.8934426229434963,126,122,0.2071428571428571,train,train (SEEN by ROI model),-0.022868332835474403,-5,-3
ncih2170_antibiotics_ps_55,ecCount (threshold mask),val,NCI-H2170,0.9223300970873788,0.94999999999525,0.8962264150901121,206,212,0.2440244171508421,val,NCI-H2170,0.7425149700598802,0.641379310342616,0.8815165876735473,291,211,0.1692175037723647,val,val+test (held out),-0.17981512702749858,85,-1
ncih2170_antibiotics_ps_56_a,ecCount (threshold mask),test,NCI-H2170,0.9508928571428572,0.9906976744139968,0.914163090124832,218,233,0.2260528038402793,test,NCI-H2170,0.4598639455782313,0.3078324225859602,0.9086021505327496,549,186,0.0616999163476894,test,val+test (held out),-0.4910289115646259,331,-47
ncih2170_antibiotics_ps_56_b,ecCount (threshold mask),train,NCI-H2170,0.8986568986568987,0.9558441558416731,0.8479262672791522,386,434,0.2472268264694632,train,NCI-H2170,0.7204081632653061,0.6453382084083267,0.8152424942244452,549,433,0.1888162672476398,train,train (SEEN by ROI model),-0.17824873539159258,163,-1
ncih2170_antibiotics_ps_57,ecCount (threshold mask),train,NCI-H2170,0.8709677419354839,0.9999999999814816,0.771428571417551,55,70,0.2892796369824163,train,NCI-H2170,0.8429752066115702,0.98076923075037,0.7391304347718967,53,69,0.2887139107611549,train,train (SEEN by ROI model),-0.02799253532391366,-2,-1
ncih2170_antibiotics_ps_58,ecCount (threshold mask),train,NCI-H2170,0.9594272076372315,0.9710144927489324,0.9481132075426976,208,212,0.2837878333832784,train,NCI-H2170,0.9640287769784172,0.9710144927489324,0.9571428571382994,208,210,0.28373285089703,train,train (SEEN by ROI model),0.004601569341185607,0,-2
ncih2170_antibiotics_ps_61,ecCount (threshold mask),train,NCI-H2170,0.9648033126293996,0.9831223628650502,0.9471544715408652,237,246,0.3105413105413105,train,NCI-H2170,0.9646569646569648,0.9830508474534616,0.9469387755063392,236,245,0.3093333333333333,train,train (SEEN by ROI model),-0.00014634797243473496,-1,-1
ncih2170_antibiotics_ps_62,ecCount (threshold mask),train,NCI-H2170,0.9288214702450408,0.9974937343333397,0.8689956331858756,400,458,0.2724463943644565,train,NCI-H2170,0.8940092165898618,0.9260143198068592,0.8641425389735765,420,449,0.255415721064576,train,train (SEEN by ROI model),-0.03481225365517904,20,-9
ncih2170_antibiotics_ps_63,ecCount (threshold mask),train,NCI-H2170,0.8364611260053619,0.9904761904746184,0.7238979118321068,632,862,0.2769882262359244,train,NCI-H2170,0.829105473965287,0.9613003095960352,0.7288732394357642,648,852,0.2782535965205754,train,train (SEEN by ROI model),-0.007355652040074934,16,-10
ncih2170_antibiotics_ps_64,ecCount (threshold mask),val,NCI-H2170,0.9695885509838998,0.9748201438813856,0.9644128113844684,279,281,0.2402634743060274,val,NCI-H2170,0.943866943866944,0.9341563785969788,0.9537815126010346,244,238,0.2290178843923579,val,val+test (held out),-0.025721607116955814,-35,-43
ncih2170_antibiotics_ps_65,ecCount (threshold mask),train,NCI-H2170,0.9163346613545816,0.9583333333253472,0.8778625954131462,122,131,0.2480329711502435,train,NCI-H2170,0.918032786885246,0.9572649572567756,0.8818897637725835,119,127,0.251838472455167,train,train (SEEN by ROI model),0.001698125530664396,-3,-4
ncih2170_antibiotics_ps_67,ecCount (threshold mask),train,NCI-H2170,0.9602649006622516,0.9731543624095762,0.9477124182944596,151,153,0.2532215176927797,train,NCI-H2170,0.8,0.6956521739096829,0.941176470582084,209,153,0.1938197950130029,train,train (SEEN by ROI model),-0.16026490066225152,58,0
ncih2170_antibiotics_ps_68,ecCount (threshold mask),val,NCI-H2170,0.9605911330049262,0.9948979591785976,0.9285714285670068,198,210,0.2577953447518665,val,NCI-H2170,0.9441624365482234,0.9489795918318932,0.939393939389195,198,198,0.2513297872340425,val,val+test (held out),-0.01642869645670275,0,-12
ncih2170_antibiotics_ps_69,ecCount (threshold mask),train,NCI-H2170,0.9147727272727272,0.9938271604876924,0.8473684210481718,163,190,0.266784140969163,train,NCI-H2170,0.8926553672316384,0.9461077844254724,0.8449197860917385,168,187,0.2574528060134962,train,train (SEEN by ROI model),-0.022117360041088774,5,-3
ncih2170_antibiotics_ps_7,ecCount (threshold mask),train,NCI-H2170,0.9360613810741688,0.914999999995425,0.958115183241057,201,191,0.2899850523168908,train,NCI-H2170,0.8972431077694235,0.8403755868505147,0.9623655913926756,214,186,0.2753066907503575,train,train (SEEN by ROI model),-0.0388182733047453,13,-5
ncih2170_antibiotics_ps_70,ecCount (threshold mask),val,NCI-H2170,0.9547038327526132,0.9856115107842762,0.9256756756694212,140,148,0.2320777642770352,val,NCI-H2170,0.953405017921147,0.9851851851778876,0.9236111111046972,136,144,0.2356345597354278,val,val+test (held out),-0.0012988148314662107,-4,-4
ncih2170_antibiotics_ps_72,ecCount (threshold mask),val,NCI-H2170,0.837037037037037,0.8625954198407436,0.8129496402819213,137,139,0.1702506680239216,val,NCI-H2170,0.8278388278388278,0.8370370370308369,0.8188405797042113,141,138,0.1714285714285714,val,val+test (held out),-0.00919820919820924,4,-1
ncih2170_antibiotics_ps_73,ecCount (threshold mask),train,NCI-H2170,0.9184549356223176,0.975683890574542,0.8675675675652228,331,370,0.2418489145237523,train,NCI-H2170,0.902127659574468,0.94925373134045,0.8594594594571366,337,370,0.2376632517400485,train,train (SEEN by ROI model),-0.01632727604784956,6,0
ncih2170_antibiotics_ps_75,ecCount (threshold mask),train,NCI-H2170,0.934131736526946,0.9873417721394008,0.886363636353564,79,88,0.2654185022026432,train,NCI-H2170,0.9397590361445785,0.9999999999871796,0.886363636353564,78,88,0.2695195195195195,train,train (SEEN by ROI model),0.00562729961763242,-1,0
ncih2170_antibiotics_ps_76,ecCount (threshold mask),train,NCI-H2170,0.9629629629629628,0.9948979591785976,0.9330143540625216,197,209,0.237530391217859,train,NCI-H2170,0.9290953545232272,0.9268292682881618,0.9313725490150424,206,204,0.2228199320498301,train,train (SEEN by ROI model),-0.033867608439735575,9,-5
ncih2170_antibiotics_ps_77,ecCount (threshold mask),train,NCI-H2170,0.9208103130755064,0.8960573476670393,0.94696969696611,284,264,0.173030787684926,train,NCI-H2170,0.9090909090909092,0.8741258741228177,0.94696969696611,291,264,0.1709443573667711,train,train (SEEN by ROI model),-0.011719403984597254,7,0
ncih2170_antibiotics_ps_78,ecCount (threshold mask),test,NCI-H2170,0.9473684210526316,0.9622641509373444,0.9329268292626042,162,164,0.1734422492401215,test,NCI-H2170,0.9491525423728814,0.9790209790141328,0.921052631572888,146,152,0.171483212919677,test,val+test (held out),0.001784121320249743,-16,-12
ncih2170_antibiotics_ps_79,ecCount (threshold mask),train,NCI-H2170,0.8891191709844559,0.9326086956501464,0.8495049504933674,466,505,0.2410559038937773,train,NCI-H2170,0.8876889848812095,0.9362186788133572,0.8439425051317373,443,487,0.2479466119096509,train,train (SEEN by ROI model),-0.0014301861032464114,-23,-18
ncih2170_antibiotics_ps_8,ecCount (threshold mask),train,NCI-H2170,0.9117647058823528,0.9253731343145466,0.8985507246246587,67,69,0.3256445047489824,train,NCI-H2170,0.8985507246376812,0.8857142857016326,0.9117647058689444,70,68,0.3223052294557097,train,train (SEEN by ROI model),-0.013213981244671658,3,-1
ncih2170_antibiotics_ps_80,ecCount (threshold mask),train,NCI-H2170,0.8820116054158608,0.9870129870087144,0.7972027972000099,234,286,0.2907262691950379,train,NCI-H2170,0.8687258687258688,0.957446808506564,0.7950530035307596,238,283,0.2867178924259056,train,train (SEEN by ROI model),-0.013285736689992,4,-3
ncih2170_antibiotics_ps_81,ecCount (threshold mask),train,NCI-H2170,0.8859857482185273,0.981578947365838,0.8073593073575599,386,462,0.2952755905511811,train,NCI-H2170,0.8814814814814815,0.9807692307665364,0.8004484304914788,368,446,0.2964563822853418,train,train (SEEN by ROI model),-0.004504266737045737,-18,-16
ncih2170_antibiotics_ps_82,ecCount (threshold mask),train,NCI-H2170,0.9635627530364372,0.9754098360575786,0.951999999992384,123,125,0.2474498979959198,train,NCI-H2170,0.9672131147540984,0.9833333333251388,0.951612903218132,121,124,0.2464443354585581,train,train (SEEN by ROI model),0.003650361717661199,-2,-1
ncih2170_antibiotics_ps_83,ecCount (threshold mask),train,NCI-H2170,0.9682539682539684,0.9682539682462836,0.9682539682462836,127,126,0.262709742048585,train,NCI-H2170,0.9603174603174603,0.9453124999926148,0.9758064516050338,129,124,0.2618325642715887,train,train (SEEN by ROI model),-0.00793650793650802,2,-2
ncih2170_antibiotics_ps_84,ecCount (threshold mask),test,NCI-H2170,0.9392712550607288,0.9430894308866417,0.9354838709601976,125,124,0.2711022840119166,test,NCI-H2170,0.9300411522633744,0.9262295081891292,0.9338842975129432,123,121,0.2711227938415321,test,val+test (held out),-0.009230102797354478,-2,-3
ncih2170_antibiotics_ps_85,ecCount (threshold mask),train,NCI-H2170,0.943502824858757,0.9653179190695648,0.92265193369656,177,181,0.2677165354330709,train,NCI-H2170,0.9352112676056338,0.9485714285660082,0.9222222222170988,180,180,0.2647530468248877,train,train (SEEN by ROI model),-0.00829155725312325,3,-1
ncih2170_antibiotics_ps_86,ecCount (threshold mask),train,NCI-H2170,0.9523809523809524,0.982142857134088,0.9243697478913918,118,119,0.2540103407132441,train,NCI-H2170,0.9482758620689656,0.9734513274250136,0.9243697478913918,119,119,0.2501620220349967,train,train (SEEN by ROI model),-0.004105090311986803,1,0
ncih2170_antibiotics_ps_87,ecCount (threshold mask),train,NCI-H2170,0.9292929292929292,0.9387755101976956,0.9199999999938668,148,150,0.223510910163161,train,NCI-H2170,0.9246575342465754,0.9374999999934897,0.912162162155999,145,148,0.2222443890274314,train,train (SEEN by ROI model),-0.004635395046353796,-3,-2
ncih2170_antibiotics_ps_88,ecCount (threshold mask),train,NCI-H2170,0.9568261376896148,0.9490740740718772,0.9647058823506712,448,425,0.2110013933482765,train,NCI-H2170,0.9511627906976744,0.9380733944932612,0.9646226415071588,452,424,0.2092554120374552,train,train (SEEN by ROI model),-0.005663346991940377,4,-1
