uid,f1_before,f1_after,delta_after_minus_before,subset
ncih2170_facs_fish_0423_low_her2_109,0.5822784810126582,0.9295774647887324,0.34729898377607415,all_images
ncih2170_facs_fish_0423_low_her2_11,0.2641509433962264,0.6857142857142857,0.4215633423180593,all_images
ncih2170_facs_fish_0423_low_her2_111,0.6075949367088608,0.9295774647887324,0.3219825280798716,all_images
ncih2170_facs_fish_0423_low_her2_115,0.78125,0.9052631578947368,0.12401315789473677,all_images
ncih2170_facs_fish_0423_low_her2_118,0.6060606060606061,0.8717948717948718,0.26573426573426573,all_images
ncih2170_facs_fish_0423_low_her2_14,0.660377358490566,0.7931034482758621,0.1327260897852961,all_images
ncih2170_facs_fish_0423_low_her2_16,0.6595744680851063,0.8380952380952381,0.17852077001013178,all_images
ncih2170_facs_fish_0423_low_her2_18,0.1964285714285714,0.8284023668639053,0.6319737954353339,all_images
ncih2170_facs_fish_0423_low_her2_20,0.2,0.366412213740458,0.166412213740458,all_images
ncih2170_facs_fish_0423_low_her2_21,0.1538461538461538,0.6285714285714286,0.47472527472527476,all_images
ncih2170_facs_fish_0423_low_her2_22,0.4941176470588235,0.6804123711340206,0.18629472407519715,all_images
ncih2170_facs_fish_0423_low_her2_28,0.4140969162995594,0.6666666666666666,0.2525697503671072,all_images
ncih2170_facs_fish_0423_low_her2_3,0.4561403508771929,0.9149797570850202,0.4588394062078273,all_images
ncih2170_facs_fish_0423_low_her2_30,0.1509433962264151,0.863905325443787,0.7129619292173719,all_images
ncih2170_facs_fish_0423_low_her2_31_b,0.5384615384615384,0.8200589970501475,0.2815974585886091,all_images
ncih2170_facs_fish_0423_low_her2_35,0.3203125,0.8310991957104558,0.5107866957104558,all_images
ncih2170_facs_fish_0423_low_her2_37,0.6595744680851063,0.8301886792452831,0.17061421116017672,all_images
ncih2170_facs_fish_0423_low_her2_4,0.5301204819277109,0.8516746411483254,0.3215541592206145,all_images
ncih2170_facs_fish_0423_low_her2_43,0.4921465968586387,0.8366533864541833,0.3445067895955446,all_images
ncih2170_facs_fish_0423_low_her2_44,0.6839378238341969,0.9288702928870292,0.24493246905283228,all_images
ncih2170_facs_fish_0423_low_her2_46,0.5432098765432098,0.882943143812709,0.33973326726949915,all_images
ncih2170_facs_fish_0423_low_her2_48,0.4274809160305343,0.93048128342246,0.5030003673919257,all_images
ncih2170_facs_fish_0423_low_her2_49,0.4623655913978494,0.9201520912547528,0.45778649985690345,all_images
ncih2170_facs_fish_0423_low_her2_56,0.3969465648854962,0.8770053475935828,0.48005878270808666,all_images
ncih2170_facs_fish_0423_low_her2_59,0.2786069651741293,0.8356164383561644,0.5570094731820351,all_images
ncih2170_facs_fish_0423_low_her2_64,0.7567567567567568,0.9223744292237442,0.16561767246698744,all_images
ncih2170_facs_fish_0423_low_her2_65,0.4210526315789473,0.7888888888888889,0.36783625730994157,all_images
ncih2170_facs_fish_0423_low_her2_66,0.6268656716417911,0.6785714285714286,0.051705756929637525,all_images
ncih2170_facs_fish_0423_low_her2_68,0.4927536231884058,0.7317073170731707,0.2389536938847649,all_images
ncih2170_facs_fish_0423_low_her2_7,0.28,0.7407407407407407,0.4607407407407407,all_images
ncih2170_facs_fish_0423_low_her2_71,0.5686274509803921,0.916030534351145,0.3474030833707529,all_images
ncih2170_facs_fish_0423_low_her2_72,0.4574468085106383,0.7936507936507936,0.3362039851401553,all_images
ncih2170_facs_fish_0423_low_her2_74,0.4748201438848921,0.8979591836734694,0.4231390397885773,all_images
ncih2170_facs_fish_0423_low_her2_75,0.6057142857142858,0.8968609865470852,0.2911467008327995,all_images
ncih2170_facs_fish_0423_low_her2_76,0.7492447129909365,0.9353233830845772,0.18607867009364065,all_images
ncih2170_facs_fish_0423_low_her2_8,0.22,0.8243243243243243,0.6043243243243244,all_images
ncih2170_facs_fish_0423_low_her2_83,0.6410256410256411,0.8952380952380953,0.2542124542124542,all_images
ncih2170_facs_fish_0423_low_her2_87,0.2619047619047619,0.8780487804878049,0.6161440185830429,all_images
ncih2170_facs_fish_0423_low_her2_9,0.348314606741573,0.7565217391304347,0.40820713238886175,all_images
ncih2170_facs_fish_0423_low_her2_91,0.2444444444444444,0.8859060402684564,0.641461595824012,all_images
ncih2170_facs_fish_0423_low_her2_94,0.3057324840764331,0.8790322580645161,0.573299773988083,all_images
ncih2170_facs_fish_0423_low_her2_95,0.5142857142857142,0.88,0.36571428571428577,all_images
ncih2170_facs_fish_0423_low_her2_97,0.5093167701863354,0.8909952606635071,0.38167849047717173,all_images
ncih2170_facs_fish_0423_low_her2_98,0.649746192893401,0.9029535864978904,0.2532073936044894,all_images
ncih2170_facs_fish_0723_high_her2_1,0.3518930957683742,0.7612687813021702,0.40937568553379605,all_images
ncih2170_facs_fish_0723_high_her2_10,0.5790697674418605,0.7510373443983402,0.1719675769564798,all_images
ncih2170_facs_fish_0723_high_her2_102,0.5065963060686016,0.8179959100204499,0.3113996039518483,all_images
ncih2170_facs_fish_0723_high_her2_103,0.6797385620915033,0.8784530386740331,0.19871447658252983,all_images
ncih2170_facs_fish_0723_high_her2_104,0.5964912280701754,0.8792270531400966,0.28273582506992123,all_images
ncih2170_facs_fish_0723_high_her2_108,0.4904214559386973,0.7133757961783439,0.2229543402396466,all_images
ncih2170_facs_fish_0723_high_her2_109,0.4910485933503836,0.8500948766603416,0.35904628330995797,all_images
ncih2170_facs_fish_0723_high_her2_11,0.4938704028021016,0.7283493708364175,0.2344789680343159,all_images
ncih2170_facs_fish_0723_high_her2_110,0.540650406504065,0.8137254901960784,0.2730750836920134,all_images
ncih2170_facs_fish_0723_high_her2_111,0.25625,0.7337807606263982,0.4775307606263982,all_images
ncih2170_facs_fish_0723_high_her2_113,0.5654712260216848,0.85473411154345,0.28926288552176527,all_images
ncih2170_facs_fish_0723_high_her2_114,0.5145413870246085,0.7949640287769785,0.28042264175236997,all_images
ncih2170_facs_fish_0723_high_her2_116,0.359504132231405,0.8069164265129684,0.44741229428156337,all_images
ncih2170_facs_fish_0723_high_her2_12,0.5087108013937283,0.8617021276595744,0.3529913262658462,all_images
ncih2170_facs_fish_0723_high_her2_120,0.5921787709497207,0.9010526315789472,0.3088738606292265,all_images
ncih2170_facs_fish_0723_high_her2_121,0.4474272930648769,0.7864077669902912,0.33898047392541436,all_images
ncih2170_facs_fish_0723_high_her2_122,0.4129032258064516,0.7663551401869159,0.35345191438046425,all_images
ncih2170_facs_fish_0723_high_her2_123,0.5751633986928104,0.79491833030853,0.21975493161571957,all_images
ncih2170_facs_fish_0723_high_her2_124,0.3163265306122449,0.7918088737201365,0.4754823431078916,all_images
ncih2170_facs_fish_0723_high_her2_125,0.5754716981132075,0.8544152744630071,0.2789435763497996,all_images
ncih2170_facs_fish_0723_high_her2_13,0.5700934579439252,0.796,0.22590654205607485,all_images
ncih2170_facs_fish_0723_high_her2_17,0.514820592823713,0.7638709677419355,0.24905037491822257,all_images
ncih2170_facs_fish_0723_high_her2_18,0.6011428571428571,0.8227360308285164,0.22159317368565934,all_images
ncih2170_facs_fish_0723_high_her2_21,0.4426229508196721,0.7870967741935484,0.3444738233738763,all_images
ncih2170_facs_fish_0723_high_her2_24,0.7027027027027027,0.7756410256410257,0.07293832293832292,all_images
ncih2170_facs_fish_0723_high_her2_27,0.3342036553524804,0.6338329764453962,0.29962932109291573,all_images
ncih2170_facs_fish_0723_high_her2_28,0.6172106824925816,0.8423645320197044,0.2251538495271228,all_images
ncih2170_facs_fish_0723_high_her2_3,0.6188340807174888,0.8158567774936062,0.1970226967761174,all_images
ncih2170_facs_fish_0723_high_her2_30,0.6292947558770343,0.8685376661742984,0.23924291029726408,all_images
ncih2170_facs_fish_0723_high_her2_33,0.5609756097560976,0.74822695035461,0.18725134059851234,all_images
ncih2170_facs_fish_0723_high_her2_36,0.6722222222222223,0.8390243902439024,0.16680216802168013,all_images
ncih2170_facs_fish_0723_high_her2_37,0.6784140969162996,0.7773279352226721,0.09891383830637246,all_images
ncih2170_facs_fish_0723_high_her2_4,0.6070175438596491,0.7884322678843226,0.1814147240246735,all_images
ncih2170_facs_fish_0723_high_her2_40,0.6253164556962025,0.7843575418994413,0.15904108620323876,all_images
ncih2170_facs_fish_0723_high_her2_41,0.3569230769230769,0.8434782608695652,0.48655518394648833,all_images
ncih2170_facs_fish_0723_high_her2_42,0.5844155844155844,0.8388214904679376,0.25440590605235325,all_images
ncih2170_facs_fish_0723_high_her2_54,0.6881720430107527,0.8663594470046083,0.17818740399385558,all_images
ncih2170_facs_fish_0723_high_her2_55,0.3382352941176471,0.7574931880108992,0.4192578938932521,all_images
ncih2170_facs_fish_0723_high_her2_56,0.648936170212766,0.8654708520179372,0.21653468180517121,all_images
ncih2170_facs_fish_0723_high_her2_64,0.7055961070559611,0.9243353783231084,0.21873927126714732,all_images
ncih2170_facs_fish_0723_high_her2_7,0.6929936305732484,0.8162291169451074,0.123235486371859,all_images
ncih2170_facs_fish_0723_high_her2_71,0.4208333333333333,0.7140439932318104,0.29321065989847717,all_images
ncih2170_facs_fish_0723_high_her2_80,0.6720257234726688,0.8695652173913043,0.19753949391863557,all_images
ncih2170_facs_fish_0723_high_her2_82,0.6380697050938338,0.8600682593856656,0.2219985542918318,all_images
ncih2170_facs_fish_0723_high_her2_83,0.25,0.7031578947368421,0.4531578947368421,all_images
ncih2170_facs_fish_0723_high_her2_84,0.4384384384384384,0.7963386727688787,0.3579002343304403,all_images
ncih2170_facs_fish_0723_high_her2_86,0.6333333333333333,0.8268551236749117,0.19352179034157835,all_images
ncih2170_facs_fish_0723_high_her2_87,0.739454094292804,0.8608695652173913,0.12141547092458738,all_images
ncih2170_facs_fish_0723_high_her2_9,0.492836676217765,0.8018223234624146,0.30898564724464955,all_images
ncih2170_facs_fish_0723_high_her2_92,0.3555555555555555,0.7563025210084033,0.4007469654528478,all_images
ncih2170_facs_fish_0723_high_her2_96,0.4832826747720364,0.7481296758104738,0.26484700103843745,all_images
ncih2170_facs_fish_0723_high_her2_98,0.5506329113924051,0.8274111675126904,0.2767782561202853,all_images
ncih2170_facs_fish_0723_low_her2_1,0.425531914893617,0.7666666666666667,0.3411347517730497,all_images
ncih2170_facs_fish_0723_low_her2_10,0.5878378378378378,0.7610619469026548,0.173224109064817,all_images
ncih2170_facs_fish_0723_low_her2_101,0.375,0.8,0.42500000000000004,all_images
ncih2170_facs_fish_0723_low_her2_103,0.6708860759493671,0.8753315649867374,0.20444548903737025,all_images
ncih2170_facs_fish_0723_low_her2_106,0.5882352941176471,0.8264462809917356,0.23821098687408848,all_images
ncih2170_facs_fish_0723_low_her2_108,0.7142857142857143,0.8131868131868132,0.09890109890109888,all_images
ncih2170_facs_fish_0723_low_her2_11,0.5692883895131086,0.7586206896551724,0.18933230014206381,all_images
ncih2170_facs_fish_0723_low_her2_112,0.3809523809523809,0.87,0.4890476190476191,all_images
ncih2170_facs_fish_0723_low_her2_115,0.4285714285714285,0.780952380952381,0.35238095238095246,all_images
ncih2170_facs_fish_0723_low_her2_116,0.3909774436090225,0.8260869565217391,0.43510951291271666,all_images
ncih2170_facs_fish_0723_low_her2_117,0.4074074074074074,0.8394004282655246,0.43199302085811725,all_images
ncih2170_facs_fish_0723_low_her2_118,0.5384615384615384,0.7875,0.24903846153846154,all_images
ncih2170_facs_fish_0723_low_her2_12,0.4202898550724637,0.7613636363636364,0.34107378129117266,all_images
ncih2170_facs_fish_0723_low_her2_124,0.4646464646464646,0.8561643835616438,0.39151791891517923,all_images
ncih2170_facs_fish_0723_low_her2_125,0.2758620689655172,0.6090909090909091,0.33322884012539195,all_images
ncih2170_facs_fish_0723_low_her2_126,0.3529411764705882,0.8062015503875969,0.4532603739170087,all_images
ncih2170_facs_fish_0723_low_her2_13,0.25,0.5850340136054422,0.33503401360544216,all_images
ncih2170_facs_fish_0723_low_her2_15,0.4858757062146893,0.6363636363636364,0.15048793014894707,all_images
ncih2170_facs_fish_0723_low_her2_20,0.4188034188034188,0.6618705035971223,0.24306708479370348,all_images
ncih2170_facs_fish_0723_low_her2_21,0.6865671641791045,0.9034907597535934,0.21692359557448893,all_images
ncih2170_facs_fish_0723_low_her2_22,0.4365482233502538,0.75,0.3134517766497462,all_images
ncih2170_facs_fish_0723_low_her2_23,0.4385964912280701,0.8387096774193549,0.4001131861912848,all_images
ncih2170_facs_fish_0723_low_her2_25,0.1967213114754098,0.8867924528301887,0.6900711413547789,all_images
ncih2170_facs_fish_0723_low_her2_27,0.6176470588235294,0.8316831683168316,0.2140361094933022,all_images
ncih2170_facs_fish_0723_low_her2_28,0.1956521739130435,0.7777777777777778,0.5821256038647343,all_images
ncih2170_facs_fish_0723_low_her2_3,0.6210526315789474,0.8571428571428571,0.23609022556390968,all_images
ncih2170_facs_fish_0723_low_her2_32,0.4356435643564356,0.7922077922077922,0.35656422785135666,all_images
ncih2170_facs_fish_0723_low_her2_34,0.5242718446601942,0.8244274809160306,0.3001556362558364,all_images
ncih2170_facs_fish_0723_low_her2_38,0.3584905660377358,0.8243243243243243,0.4658337582865885,all_images
ncih2170_facs_fish_0723_low_her2_39,0.3387096774193548,0.8877551020408163,0.5490454246214616,all_images
ncih2170_facs_fish_0723_low_her2_40,0.4724409448818897,0.88268156424581,0.4102406193639203,all_images
ncih2170_facs_fish_0723_low_her2_42,0.4606060606060606,0.8715596330275229,0.41095357242146235,all_images
ncih2170_facs_fish_0723_low_her2_43,0.3555555555555555,0.900763358778626,0.5452078032230705,all_images
ncih2170_facs_fish_0723_low_her2_44,0.5714285714285714,0.888135593220339,0.3167070217917676,all_images
ncih2170_facs_fish_0723_low_her2_45,0.5258215962441315,0.8401486988847584,0.3143271026406269,all_images
ncih2170_facs_fish_0723_low_her2_51,0.4172661870503597,0.8209606986899564,0.40369451163959663,all_images
ncih2170_facs_fish_0723_low_her2_52,0.5283018867924528,0.8857142857142857,0.35741239892183285,all_images
ncih2170_facs_fish_0723_low_her2_53,0.32,0.8324324324324325,0.5124324324324325,all_images
ncih2170_facs_fish_0723_low_her2_54,0.5853658536585366,0.8430493273542601,0.25768347369572353,all_images
ncih2170_facs_fish_0723_low_her2_57,0.4625407166123778,0.7208672086720868,0.258326492059709,all_images
ncih2170_facs_fish_0723_low_her2_6,0.1772151898734177,0.8305084745762712,0.6532932847028535,all_images
ncih2170_facs_fish_0723_low_her2_60,0.5648854961832062,0.8654970760233918,0.3006115798401856,all_images
ncih2170_facs_fish_0723_low_her2_62,0.4722222222222222,0.7777777777777778,0.3055555555555556,all_images
ncih2170_facs_fish_0723_low_her2_68,0.44,0.4385964912280701,-0.0014035087719299066,all_images
ncih2170_facs_fish_0723_low_her2_70,0.1705426356589147,0.7916666666666666,0.6211240310077519,all_images
ncih2170_facs_fish_0723_low_her2_75,0.2745098039215686,0.868421052631579,0.5939112487100104,all_images
ncih2170_facs_fish_0723_low_her2_77,0.2898550724637681,0.8351648351648352,0.545309762701067,all_images
ncih2170_facs_fish_0723_low_her2_83,0.4954128440366973,0.8091603053435115,0.3137474613068142,all_images
ncih2170_facs_fish_0723_low_her2_86,0.4729729729729729,0.7722772277227723,0.2993042547497994,all_images
ncih2170_facs_fish_0723_low_her2_87,0.345679012345679,0.717948717948718,0.37226970560303896,all_images
ncih2170_facs_fish_0723_low_her2_88,0.4838709677419355,0.7920792079207921,0.3082082401788566,all_images
ncih2170_facs_fish_0723_low_her2_89,0.3298969072164948,0.6631016042780749,0.33320469706158007,all_images
ncih2170_facs_fish_0723_low_her2_90,0.5921052631578947,0.8541666666666666,0.26206140350877194,all_images
ncih2170_facs_fish_0723_low_her2_92,0.6358974358974359,0.8823529411764706,0.2464555052790347,all_images
ncih2170_facs_fish_0723_low_her2_93,0.5245901639344263,0.8674698795180723,0.34287971558364605,all_images
ncih2170_facs_fish_0723_low_her2_94,0.4628099173553719,0.8152866242038217,0.3524767068484498,all_images
ncih2170_facs_fish_0723_low_her2_98,0.6666666666666666,0.8285714285714286,0.161904761904762,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_1,0.6621621621621622,0.9005847953216374,0.2384226331594752,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_12,0.3963133640552995,0.8544891640866873,0.4581758000313878,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_14,0.5102880658436214,0.757679180887372,0.24739111504375055,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_15,0.4150943396226415,0.7896253602305475,0.37453102060790605,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_16,0.6911764705882353,0.8433734939759037,0.15219702338766838,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_17,0.5427408412483039,0.854389721627409,0.3116488803791051,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_18,0.4825581395348837,0.7878787878787878,0.30532064834390416,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_19,0.5586592178770949,0.7870370370370371,0.22837781915994215,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_2,0.4264264264264264,0.7833140208574739,0.3568875944310475,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_21,0.5287356321839081,0.8425720620842572,0.3138364299003491,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_24,0.3720930232558139,0.8285714285714286,0.45647840531561473,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_29,0.2803030303030303,0.8661800486618005,0.5858770183587703,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_31,0.0921052631578947,0.7241379310344828,0.6320326678765881,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_6,0.4864864864864865,0.8184615384615385,0.33197505197505195,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_7,0.55,0.8552631578947368,0.3052631578947368,all_images
ncih2170_facs_fish_0723_pre_sort_ctrl_8,0.4444444444444444,0.8192771084337349,0.3748326639892905,all_images
ncih2170_facs_fish_0723_sorted_ctrl_100,0.1428571428571428,0.7790262172284644,0.6361690743713216,all_images
ncih2170_facs_fish_0723_sorted_ctrl_11,0.5106382978723404,0.64,0.12936170212765963,all_images
ncih2170_facs_fish_0723_sorted_ctrl_18,0.4717948717948718,0.8605851979345955,0.38879032613972375,all_images
ncih2170_facs_fish_0723_sorted_ctrl_21,0.3022774327122153,0.7791044776119403,0.47682704489972505,all_images
ncih2170_facs_fish_0723_sorted_ctrl_22,0.202020202020202,0.8,0.5979797979797981,all_images
ncih2170_facs_fish_0723_sorted_ctrl_25,0.2857142857142857,0.8482490272373541,0.5625347415230684,all_images
ncih2170_facs_fish_0723_sorted_ctrl_31,0.4,0.7591240875912408,0.3591240875912408,all_images
ncih2170_facs_fish_0723_sorted_ctrl_32,0.690744920993228,0.8211382113821138,0.1303932903888858,all_images
ncih2170_facs_fish_0723_sorted_ctrl_33,0.4977777777777777,0.7737226277372263,0.2759448499594486,all_images
ncih2170_facs_fish_0723_sorted_ctrl_36,0.3614457831325301,0.8403361344537815,0.4788903513212514,all_images
ncih2170_facs_fish_0723_sorted_ctrl_37,0.6649484536082474,0.8807339449541285,0.2157854913458811,all_images
ncih2170_facs_fish_0723_sorted_ctrl_4,0.4406294706723891,0.8231441048034934,0.3825146341311043,all_images
ncih2170_facs_fish_0723_sorted_ctrl_40,0.4337349397590361,0.8840579710144928,0.4503230312554567,all_images
ncih2170_facs_fish_0723_sorted_ctrl_41,0.6513761467889908,0.8880597014925373,0.23668355470354652,all_images
ncih2170_facs_fish_0723_sorted_ctrl_43,0.2608695652173913,0.8208092485549133,0.5599396833375221,all_images
ncih2170_facs_fish_0723_sorted_ctrl_45,0.3478260869565217,0.6768802228412256,0.32905413588470395,all_images
ncih2170_facs_fish_0723_sorted_ctrl_46,0.3561643835616438,0.7785234899328859,0.4223591063712421,all_images
ncih2170_facs_fish_0723_sorted_ctrl_48,0.5808080808080808,0.8565656565656565,0.27575757575757576,all_images
ncih2170_facs_fish_0723_sorted_ctrl_49,0.578544061302682,0.8160741885625966,0.23753012725991463,all_images
ncih2170_facs_fish_0723_sorted_ctrl_51,0.2840909090909091,0.6881720430107527,0.4040811339198436,all_images
ncih2170_facs_fish_0723_sorted_ctrl_52,0.6890756302521008,0.8070175438596491,0.11794191360754824,all_images
ncih2170_facs_fish_0723_sorted_ctrl_54,0.5283018867924528,0.7263157894736842,0.19801390268123142,all_images
ncih2170_facs_fish_0723_sorted_ctrl_55,0.4298507462686567,0.7634660421545667,0.33361529588591,all_images
ncih2170_facs_fish_0723_sorted_ctrl_57,0.4975369458128079,0.7878787878787878,0.29034184206597996,all_images
ncih2170_facs_fish_0723_sorted_ctrl_58,0.7555555555555555,0.7441860465116279,-0.01136950904392764,all_images
ncih2170_facs_fish_0723_sorted_ctrl_59,0.7586206896551724,0.8496993987975952,0.09107870914242278,all_images
ncih2170_facs_fish_0723_sorted_ctrl_60,0.3902439024390244,0.7682539682539683,0.3780100658149439,all_images
ncih2170_facs_fish_0723_sorted_ctrl_63,0.6158730158730159,0.8578680203045685,0.24199500443155264,all_images
ncih2170_facs_fish_0723_sorted_ctrl_64,0.5847457627118644,0.8439108061749572,0.25916504346309277,all_images
ncih2170_facs_fish_0723_sorted_ctrl_65,0.6169154228855721,0.8351648351648352,0.2182494122792631,all_images
ncih2170_facs_fish_0723_sorted_ctrl_66,0.6436781609195402,0.8514851485148515,0.20780698759531124,all_images
ncih2170_facs_fish_0723_sorted_ctrl_68,0.6086956521739131,0.8043478260869565,0.19565217391304346,all_images
ncih2170_facs_fish_0723_sorted_ctrl_72,0.0524344569288389,0.6862745098039216,0.6338400528750827,all_images
ncih2170_facs_fish_0723_sorted_ctrl_74,0.6666666666666666,0.9117647058823528,0.24509803921568618,all_images
ncih2170_facs_fish_0723_sorted_ctrl_75,0.6521739130434783,0.8476454293628809,0.19547151631940263,all_images
ncih2170_facs_fish_0723_sorted_ctrl_76,0.3454038997214484,0.7692307692307693,0.42382686950932086,all_images
ncih2170_facs_fish_0723_sorted_ctrl_77,0.319672131147541,0.6987179487179487,0.3790458175704077,all_images
ncih2170_facs_fish_0723_sorted_ctrl_79,0.1290322580645161,0.676056338028169,0.5470240799636529,all_images
ncih2170_facs_fish_0723_sorted_ctrl_80,0.669260700389105,0.840064620355412,0.17080391996630695,all_images
ncih2170_facs_fish_0723_sorted_ctrl_85,0.2983050847457627,0.6631299734748011,0.36482488872903834,all_images
ncih2170_facs_fish_0723_sorted_ctrl_87,0.4615384615384615,0.7272727272727273,0.2657342657342658,all_images
ncih2170_facs_fish_0723_sorted_ctrl_9,0.5806451612903226,0.8819875776397516,0.30134241634942893,all_images
ncih2170_facs_fish_0723_sorted_ctrl_91,0.5514950166112956,0.7592067988668555,0.20771178225555986,all_images
ncih2170_facs_fish_0723_sorted_ctrl_96,0.2310756972111553,0.7188405797101449,0.48776488249898964,all_images
ncih2170_facs_fish_0723_sorted_ctrl_99,0.4850746268656716,0.7165109034267912,0.23143627656111965,all_images
ncih2170_jc_jq1_ic50_24h_1,0.2708333333333333,0.7547169811320755,0.4838836477987422,all_images
ncih2170_jc_jq1_ic50_24h_100,0.1,0.7021276595744681,0.6021276595744681,all_images
ncih2170_jc_jq1_ic50_24h_101,0.288,0.7337278106508875,0.44572781065088757,all_images
ncih2170_jc_jq1_ic50_24h_104,0.1927710843373494,0.7428571428571429,0.5500860585197935,all_images
ncih2170_jc_jq1_ic50_24h_106,0.3605442176870748,0.7370892018779343,0.37654498419085947,all_images
ncih2170_jc_jq1_ic50_24h_108,0.2622950819672131,0.7505827505827506,0.4882876686155375,all_images
ncih2170_jc_jq1_ic50_24h_111,0.28,0.74235807860262,0.46235807860262,all_images
ncih2170_jc_jq1_ic50_24h_112,0.2591549295774648,0.7018867924528301,0.44273186287536537,all_images
ncih2170_jc_jq1_ic50_24h_113,0.3510204081632653,0.683076923076923,0.33205651491365773,all_images
ncih2170_jc_jq1_ic50_24h_114,0.4326018808777429,0.8075117370892019,0.374909856211459,all_images
ncih2170_jc_jq1_ic50_24h_115,0.2857142857142857,0.756578947368421,0.4708646616541353,all_images
ncih2170_jc_jq1_ic50_24h_117,0.388235294117647,0.7755102040816326,0.3872749099639856,all_images
ncih2170_jc_jq1_ic50_24h_118,0.25,0.7253886010362695,0.47538860103626945,all_images
ncih2170_jc_jq1_ic50_24h_119,0.3062200956937799,0.7781350482315113,0.47191495253773136,all_images
ncih2170_jc_jq1_ic50_24h_120,0.3867403314917127,0.7083333333333334,0.32159300184162065,all_images
ncih2170_jc_jq1_ic50_24h_17,0.3333333333333333,0.3698630136986301,0.0365296803652968,all_images
ncih2170_jc_jq1_ic50_24h_2,0.2161547212741752,0.7389240506329114,0.5227693293587362,all_images
ncih2170_jc_jq1_ic50_24h_21,0.5411764705882353,0.8074534161490683,0.26627694556083303,all_images
ncih2170_jc_jq1_ic50_24h_23,0.4413793103448276,0.5157593123209169,0.0743800019760893,all_images
ncih2170_jc_jq1_ic50_24h_24,0.2123893805309734,0.6666666666666666,0.45427728613569324,all_images
ncih2170_jc_jq1_ic50_24h_25,0.4715447154471545,0.8284023668639053,0.35685765141675085,all_images
ncih2170_jc_jq1_ic50_24h_26,0.2771084337349397,0.6990291262135923,0.42192069247865255,all_images
ncih2170_jc_jq1_ic50_24h_27,0.5059021922428331,0.8292046936114733,0.32330250136864025,all_images
ncih2170_jc_jq1_ic50_24h_29,0.3140495867768595,0.7762039660056658,0.46215437922880626,all_images
ncih2170_jc_jq1_ic50_24h_30,0.3020833333333333,0.7278481012658228,0.42576476793248946,all_images
ncih2170_jc_jq1_ic50_24h_31,0.4728260869565217,0.8102345415778252,0.3374084546213035,all_images
ncih2170_jc_jq1_ic50_24h_33,0.4375,0.8595744680851064,0.4220744680851064,all_images
ncih2170_jc_jq1_ic50_24h_36,0.4585635359116022,0.7889125799573561,0.3303490440457539,all_images
ncih2170_jc_jq1_ic50_24h_38,0.1269841269841269,0.6163522012578616,0.48936807427373474,all_images
ncih2170_jc_jq1_ic50_24h_40,0.3614457831325301,0.6974789915966386,0.3360332084641085,all_images
ncih2170_jc_jq1_ic50_24h_41,0.3541666666666667,0.2756410256410256,-0.07852564102564108,all_images
ncih2170_jc_jq1_ic50_24h_42,0.1428571428571428,0.6788990825688074,0.5360419397116646,all_images
ncih2170_jc_jq1_ic50_24h_47,0.226950354609929,0.7168141592920354,0.48986380468210644,all_images
ncih2170_jc_jq1_ic50_24h_48,0.1854838709677419,0.6940639269406392,0.5085800559728973,all_images
ncih2170_jc_jq1_ic50_24h_5,0.24,0.5290322580645161,0.28903225806451616,all_images
ncih2170_jc_jq1_ic50_24h_50,0.2857142857142857,0.7407407407407407,0.455026455026455,all_images
ncih2170_jc_jq1_ic50_24h_51,0.567032967032967,0.8585055643879174,0.29147259735495035,all_images
ncih2170_jc_jq1_ic50_24h_53,0.2781456953642384,0.6610169491525424,0.382871253788304,all_images
ncih2170_jc_jq1_ic50_24h_54,0.0384615384615384,0.7176470588235294,0.679185520361991,all_images
ncih2170_jc_jq1_ic50_24h_56,0.3591331269349845,0.744920993227991,0.3857878662930065,all_images
ncih2170_jc_jq1_ic50_24h_61,0.4347826086956521,0.6436781609195402,0.20889555222388811,all_images
ncih2170_jc_jq1_ic50_24h_62,0.4830917874396135,0.7817589576547231,0.29866717021510963,all_images
ncih2170_jc_jq1_ic50_24h_64,0.32,0.7902439024390244,0.4702439024390244,all_images
ncih2170_jc_jq1_ic50_24h_66,0.430379746835443,0.7664399092970522,0.3360601624616092,all_images
ncih2170_jc_jq1_ic50_24h_67,0.2238805970149253,0.5714285714285714,0.3475479744136461,all_images
ncih2170_jc_jq1_ic50_24h_68,0.5414847161572053,0.8406779661016949,0.2991932499444896,all_images
ncih2170_jc_jq1_ic50_24h_69,0.0625,0.8034188034188035,0.7409188034188035,all_images
ncih2170_jc_jq1_ic50_24h_7,0.4067796610169492,0.8035398230088495,0.39676016199190034,all_images
