unique_id,cell_line,gt_mask_relpath,coord_file_relpath
ncih2170_facs_fish_0723_high_her2_89,NCI-H2170,gt_image/ncih2170_facs_fish_0723_high_her2_89.tif,gt_coords/ncih2170_facs_fish_0723_high_her2_89.npy
ncih2170_facs_fish_0723_high_her2_9,NCI-H2170,gt_image/ncih2170_facs_fish_0723_high_her2_9.tif,gt_coords/ncih2170_facs_fish_0723_high_her2_9.npy
ncih2170_facs_fish_0723_high_her2_91,NCI-H2170,gt_image/ncih2170_facs_fish_0723_high_her2_91.tif,gt_coords/ncih2170_facs_fish_0723_high_her2_91.npy
ncih2170_facs_fish_0723_high_her2_92,NCI-H2170,gt_image/ncih2170_facs_fish_0723_high_her2_92.tif,gt_coords/ncih2170_facs_fish_0723_high_her2_92.npy
ncih2170_facs_fish_0723_high_her2_93,NCI-H2170,gt_image/ncih2170_facs_fish_0723_high_her2_93.tif,gt_coords/ncih2170_facs_fish_0723_high_her2_93.npy
ncih2170_facs_fish_0723_high_her2_94,NCI-H2170,gt_image/ncih2170_facs_fish_0723_high_her2_94.tif,gt_coords/ncih2170_facs_fish_0723_high_her2_94.npy
ncih2170_facs_fish_0723_high_her2_96,NCI-H2170,gt_image/ncih2170_facs_fish_0723_high_her2_96.tif,gt_coords/ncih2170_facs_fish_0723_high_her2_96.npy
ncih2170_facs_fish_0723_high_her2_97,NCI-H2170,gt_image/ncih2170_facs_fish_0723_high_her2_97.tif,gt_coords/ncih2170_facs_fish_0723_high_her2_97.npy
ncih2170_facs_fish_0723_high_her2_98,NCI-H2170,gt_image/ncih2170_facs_fish_0723_high_her2_98.tif,gt_coords/ncih2170_facs_fish_0723_high_her2_98.npy
ncih2170_facs_fish_0723_high_her2_99_a,NCI-H2170,gt_image/ncih2170_facs_fish_0723_high_her2_99_a.tif,gt_coords/ncih2170_facs_fish_0723_high_her2_99_a.npy
ncih2170_facs_fish_0723_high_her2_99_b,NCI-H2170,gt_image/ncih2170_facs_fish_0723_high_her2_99_b.tif,gt_coords/ncih2170_facs_fish_0723_high_her2_99_b.npy
ncih2170_facs_fish_0723_low_her2_1,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_1.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_1.npy
ncih2170_facs_fish_0723_low_her2_10,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_10.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_10.npy
ncih2170_facs_fish_0723_low_her2_101,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_101.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_101.npy
ncih2170_facs_fish_0723_low_her2_102,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_102.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_102.npy
ncih2170_facs_fish_0723_low_her2_103,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_103.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_103.npy
ncih2170_facs_fish_0723_low_her2_104,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_104.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_104.npy
ncih2170_facs_fish_0723_low_her2_105,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_105.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_105.npy
ncih2170_facs_fish_0723_low_her2_106,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_106.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_106.npy
ncih2170_facs_fish_0723_low_her2_107,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_107.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_107.npy
ncih2170_facs_fish_0723_low_her2_108,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_108.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_108.npy
ncih2170_facs_fish_0723_low_her2_109,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_109.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_109.npy
ncih2170_facs_fish_0723_low_her2_11,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_11.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_11.npy
ncih2170_facs_fish_0723_low_her2_111,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_111.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_111.npy
ncih2170_facs_fish_0723_low_her2_112,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_112.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_112.npy
ncih2170_facs_fish_0723_low_her2_113,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_113.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_113.npy
ncih2170_facs_fish_0723_low_her2_114,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_114.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_114.npy
ncih2170_facs_fish_0723_low_her2_115,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_115.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_115.npy
ncih2170_facs_fish_0723_low_her2_116,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_116.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_116.npy
ncih2170_facs_fish_0723_low_her2_117,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_117.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_117.npy
ncih2170_facs_fish_0723_low_her2_118,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_118.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_118.npy
ncih2170_facs_fish_0723_low_her2_12,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_12.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_12.npy
ncih2170_facs_fish_0723_low_her2_123,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_123.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_123.npy
ncih2170_facs_fish_0723_low_her2_124,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_124.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_124.npy
ncih2170_facs_fish_0723_low_her2_125,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_125.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_125.npy
ncih2170_facs_fish_0723_low_her2_126,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_126.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_126.npy
ncih2170_facs_fish_0723_low_her2_13,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_13.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_13.npy
ncih2170_facs_fish_0723_low_her2_14,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_14.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_14.npy
ncih2170_facs_fish_0723_low_her2_15,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_15.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_15.npy
ncih2170_facs_fish_0723_low_her2_16,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_16.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_16.npy
ncih2170_facs_fish_0723_low_her2_17,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_17.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_17.npy
ncih2170_facs_fish_0723_low_her2_19,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_19.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_19.npy
ncih2170_facs_fish_0723_low_her2_20,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_20.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_20.npy
ncih2170_facs_fish_0723_low_her2_21,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_21.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_21.npy
ncih2170_facs_fish_0723_low_her2_22,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_22.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_22.npy
ncih2170_facs_fish_0723_low_her2_23,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_23.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_23.npy
ncih2170_facs_fish_0723_low_her2_24,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_24.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_24.npy
ncih2170_facs_fish_0723_low_her2_25,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_25.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_25.npy
ncih2170_facs_fish_0723_low_her2_27,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_27.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_27.npy
ncih2170_facs_fish_0723_low_her2_28,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_28.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_28.npy
ncih2170_facs_fish_0723_low_her2_3,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_3.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_3.npy
ncih2170_facs_fish_0723_low_her2_30,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_30.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_30.npy
ncih2170_facs_fish_0723_low_her2_32,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_32.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_32.npy
ncih2170_facs_fish_0723_low_her2_33,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_33.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_33.npy
ncih2170_facs_fish_0723_low_her2_34,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_34.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_34.npy
ncih2170_facs_fish_0723_low_her2_35,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_35.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_35.npy
ncih2170_facs_fish_0723_low_her2_36,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_36.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_36.npy
ncih2170_facs_fish_0723_low_her2_37,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_37.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_37.npy
ncih2170_facs_fish_0723_low_her2_38,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_38.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_38.npy
ncih2170_facs_fish_0723_low_her2_39,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_39.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_39.npy
ncih2170_facs_fish_0723_low_her2_40,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_40.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_40.npy
ncih2170_facs_fish_0723_low_her2_41,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_41.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_41.npy
ncih2170_facs_fish_0723_low_her2_42,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_42.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_42.npy
ncih2170_facs_fish_0723_low_her2_43,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_43.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_43.npy
ncih2170_facs_fish_0723_low_her2_44,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_44.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_44.npy
ncih2170_facs_fish_0723_low_her2_45,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_45.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_45.npy
ncih2170_facs_fish_0723_low_her2_46,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_46.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_46.npy
ncih2170_facs_fish_0723_low_her2_5,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_5.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_5.npy
ncih2170_facs_fish_0723_low_her2_51,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_51.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_51.npy
ncih2170_facs_fish_0723_low_her2_52,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_52.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_52.npy
ncih2170_facs_fish_0723_low_her2_53,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_53.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_53.npy
ncih2170_facs_fish_0723_low_her2_54,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_54.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_54.npy
ncih2170_facs_fish_0723_low_her2_56,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_56.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_56.npy
ncih2170_facs_fish_0723_low_her2_57,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_57.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_57.npy
ncih2170_facs_fish_0723_low_her2_58,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_58.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_58.npy
ncih2170_facs_fish_0723_low_her2_6,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_6.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_6.npy
ncih2170_facs_fish_0723_low_her2_60,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_60.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_60.npy
ncih2170_facs_fish_0723_low_her2_61,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_61.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_61.npy
ncih2170_facs_fish_0723_low_her2_62,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_62.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_62.npy
ncih2170_facs_fish_0723_low_her2_63,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_63.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_63.npy
ncih2170_facs_fish_0723_low_her2_64,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_64.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_64.npy
ncih2170_facs_fish_0723_low_her2_65,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_65.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_65.npy
ncih2170_facs_fish_0723_low_her2_67,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_67.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_67.npy
ncih2170_facs_fish_0723_low_her2_68,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_68.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_68.npy
ncih2170_facs_fish_0723_low_her2_70,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_70.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_70.npy
ncih2170_facs_fish_0723_low_her2_73,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_73.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_73.npy
ncih2170_facs_fish_0723_low_her2_74,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_74.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_74.npy
ncih2170_facs_fish_0723_low_her2_75,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_75.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_75.npy
ncih2170_facs_fish_0723_low_her2_77,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_77.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_77.npy
ncih2170_facs_fish_0723_low_her2_78,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_78.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_78.npy
ncih2170_facs_fish_0723_low_her2_79,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_79.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_79.npy
ncih2170_facs_fish_0723_low_her2_8,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_8.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_8.npy
ncih2170_facs_fish_0723_low_her2_80,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_80.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_80.npy
ncih2170_facs_fish_0723_low_her2_81,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_81.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_81.npy
ncih2170_facs_fish_0723_low_her2_82,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_82.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_82.npy
ncih2170_facs_fish_0723_low_her2_83,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_83.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_83.npy
ncih2170_facs_fish_0723_low_her2_84,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_84.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_84.npy
ncih2170_facs_fish_0723_low_her2_85,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_85.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_85.npy
ncih2170_facs_fish_0723_low_her2_86,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_86.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_86.npy
ncih2170_facs_fish_0723_low_her2_87,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_87.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_87.npy
ncih2170_facs_fish_0723_low_her2_88,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_88.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_88.npy
ncih2170_facs_fish_0723_low_her2_89,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_89.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_89.npy
ncih2170_facs_fish_0723_low_her2_9,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_9.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_9.npy
ncih2170_facs_fish_0723_low_her2_90,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_90.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_90.npy
ncih2170_facs_fish_0723_low_her2_91,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_91.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_91.npy
ncih2170_facs_fish_0723_low_her2_92,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_92.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_92.npy
ncih2170_facs_fish_0723_low_her2_93,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_93.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_93.npy
ncih2170_facs_fish_0723_low_her2_94,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_94.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_94.npy
ncih2170_facs_fish_0723_low_her2_96,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_96.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_96.npy
ncih2170_facs_fish_0723_low_her2_97,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_97.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_97.npy
ncih2170_facs_fish_0723_low_her2_98,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_98.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_98.npy
ncih2170_facs_fish_0723_low_her2_99,NCI-H2170,gt_image/ncih2170_facs_fish_0723_low_her2_99.tif,gt_coords/ncih2170_facs_fish_0723_low_her2_99.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_1,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_1.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_1.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_10,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_10.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_10.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_11,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_11.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_11.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_12,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_12.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_12.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_13,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_13.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_13.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_14,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_14.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_14.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_15,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_15.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_15.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_16,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_16.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_16.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_17,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_17.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_17.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_18,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_18.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_18.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_19,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_19.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_19.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_2,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_2.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_2.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_20,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_20.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_20.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_21,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_21.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_21.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_22,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_22.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_22.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_23,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_23.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_23.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_24,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_24.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_24.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_25,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_25.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_25.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_26,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_26.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_26.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_27,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_27.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_27.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_28,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_28.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_28.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_29,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_29.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_29.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_3,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_3.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_3.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_30,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_30.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_30.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_31,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_31.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_31.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_32,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_32.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_32.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_33,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_33.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_33.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_34,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_34.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_34.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_35,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_35.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_35.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_36,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_36.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_36.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_4,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_4.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_4.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_5,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_5.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_5.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_6,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_6.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_6.npy
ncih2170_facs_fish_0723_pre_sort_ctrl_7,NCI-H2170,gt_image/ncih2170_facs_fish_0723_pre_sort_ctrl_7.tif,gt_coords/ncih2170_facs_fish_0723_pre_sort_ctrl_7.npy
